time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,3.24901365324,-1.84003367246,28.4853375296,6.20608536698,5.91076288881,0.0,4.22803032195,-1.57537759977,5.80917231222,0.00152695927124,-0.164593674796,0.0,448.52961242642743,449.3984961745665,450.58478128695975,449.2613040145746
4.559999999999991,3.50901677002,-1.93587527001,28.8326357501,6.20651759044,5.9007749935,0.0,4.43931600302,-1.61929443061,5.76682209728,0.0166513887025,-0.170491853279,0.0,452.1148264273403,451.61320494266545,449.9079112019956,451.1310379997369
4.6199999999999894,3.78199321629,-2.03437130175,29.1777096061,6.20749515379,5.89013856342,0.0,4.66047452625,-1.66379369664,5.73490647354,0.0155656013209,-0.196409602654,0.0,457.92948928470395,455.8324544366697,455.3578011214306,455.27081302219443
4.679999999999988,4.06900918282,-2.1356314346,29.5222590324,6.20835365408,5.87851485914,0.0,4.90733470634,-1.71140113001,5.7489075106,0.0116672430183,-0.188850409109,0.0,472.96628037970635,473.5141176048531,472.7759180178597,472.4752580192784
4.739999999999987,4.36986607617,-2.2395321112,29.8648921777,6.20893842881,5.86699913011,0.0,5.12187060701,-1.75188982008,5.67163982799,0.00559716762569,-0.198919674235,0.0,445.5730571367638,444.7128871146972,445.07814845413054,444.58080741848306
4.799999999999986,4.6844704844,-2.34597470923,30.2044428303,6.20935320164,5.85541535436,0.0,5.36551706701,-1.79611734137,5.64572076237,0.00942245828498,-0.183378961218,0.0,462.46728308471785,463.65516159610445,464.3415094025384,464.6414722767929
4.859999999999984,5.01307822644,-2.45493772073,30.5406654356,6.20976047324,5.84477418281,0.0,5.58861298488,-1.83593170114,5.56113583639,0.000915371134374,-0.16743496467,0.0,445.07392250503847,446.34686924807204,446.59392194230924,445.8991843954958
4.919999999999983,5.35611645388,-2.56642825315,30.8736970023,6.2103605558,5.83502017982,0.0,5.8463263543,-1.88034146072,5.53890398251,0.023806875374,-0.154283464493,0.0,468.73954680842064,469.7369821694272,466.92032770543574,468.703224995741
4.979999999999982,5.71498531021,-2.68060648168,31.2058283912,6.21217354252,5.82572707805,0.0,6.11618360391,-1.92540981762,5.53103348051,0.0406653499552,-0.156114534427,0.0,475.3678442405328,475.20650164774094,475.05926162913653,476.35077099682957
5.0399999999999805,6.08898599744,-2.7972877429,31.535042312,6.21513437199,5.81674178002,0.0,6.35083437425,-1.9637621946,5.44224186252,0.0626706258666,-0.139382699833,0.0,450.3873938796794,451.71810115549056,448.9987999713321,450.7824979267413
